State,City,Zip,Utility,People served,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit,Units,Contaminant_Factor
WI,Pence,54514.0,Pence Waterworks,191,Trichloroacetic acid,8.85,0.1,0,ppb,88.49999999999999
WI,Pence,54514.0,Pence Waterworks,191,Barium*,26.0,700.0,2000,ppb,0.037142857142857144
WI,Pence,54514.0,Pence Waterworks,191,Benzo[a]pyrene*,0.011,0.007,0.2,ppb,1.5714285714285714
WI,Pence,54514.0,Pence Waterworks,191,Dichloromethane (methylene chloride)*,0.2,4.0,5,ppb,0.05
WI,Pence,54514.0,Pence Waterworks,191,Monobromoacetic acid*,0.00444,25.0,0,ppb,0.0001776
WI,Pence,54514.0,Pence Waterworks,191,Monochloroacetic acid,0.0737,53.0,0,ppb,0.0013905660377358491
WI,Pence,54514.0,Pence Waterworks,191,Nitrate*,0.0473,0.14,10,ppm,0.33785714285714286
WI,Pence,54514.0,Pence Waterworks,191,Nitrate and nitrite*,0.08,0.14,10,ppm,0.5714285714285714
WI,Exeland,54517.0,Exeland Waterworks,260,Nitrate,1.28,0.14,10,ppm,9.142857142857142
WI,Exeland,54517.0,Exeland Waterworks,260,Nitrate and nitrite,1.45,0.14,10,ppm,10.357142857142856
WI,Exeland,54517.0,Exeland Waterworks,260,Radium combined (-226 &amp; -228),1.15,0.05,5,pCi/L,22.999999999999996
WI,Exeland,54517.0,Exeland Waterworks,260,Aluminum,36.0,600.0,0,ppb,0.06
WI,Exeland,54517.0,Exeland Waterworks,260,Barium,7.0,700.0,2000,ppb,0.01
WI,Exeland,54517.0,Exeland Waterworks,260,Manganese,1.0,100.0,0,ppb,0.01
WI,Hawkins,54517.0,Flambeau Correctional Center,120,Radium combined (-226 &amp; -228),1.11,0.05,5,pCi/L,22.2
WI,Hawkins,54517.0,Flambeau Correctional Center,120,Barium,53.5,700.0,2000,ppb,0.07642857142857143
WI,Hawkins,54517.0,Flambeau Correctional Center,120,Manganese,92.0,100.0,0,ppb,0.92
WI,Hawkins,54517.0,Flambeau Correctional Center,120,Nitrate,0.0181,0.14,10,ppm,0.12928571428571428
WI,Hawkins,54517.0,Flambeau Correctional Center,120,Toluene,0.051,150.0,1000,ppb,0.00033999999999999997
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Arsenic,1.39,0.004,10,ppb,347.49999999999994
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Bromodichloromethane,2.64,0.06,0,ppb,44.00000000000001
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Chloroform,3.83,0.4,0,ppb,9.575
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Dibromoacetic acid,0.17,0.04,0,ppb,4.25
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Dibromochloromethane,1.27,0.1,0,ppb,12.7
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Dichloroacetic acid,0.6,0.2,0,ppb,2.9999999999999996
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Haloacetic acids (HAA5)†,4.92,0.1,60,ppb,49.199999999999996
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Radium combined (-226 &amp; -228),1.66,0.05,5,pCi/L,33.199999999999996
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Total trihalomethanes (TTHMs)†,5.07,0.15,80,ppb,33.800000000000004
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Trichloroacetic acid,0.47,0.1,0,ppb,4.699999999999999
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Uranium,1.23,0.43,20,pCi/L,2.86046511627907
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Barium,54.5,700.0,2000,ppb,0.07785714285714286
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Bromoform,0.123,0.5,0,ppb,0.246
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Manganese,53.0,100.0,0,ppb,0.53
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Monochloroacetic acid,3.68,53.0,0,ppb,0.06943396226415095
WI,Hayward,54517.0,Hayward Area Mem Hospital,85,Nitrate,0.00788,0.14,10,ppm,0.05628571428571428
WI,Hayward,54517.0,Hayward Water Utility,2340,Arsenic,0.535,0.004,10,ppb,133.75
WI,Hayward,54517.0,Hayward Water Utility,2340,Bromodichloromethane,1.94,0.06,0,ppb,32.333333333333336
WI,Hayward,54517.0,Hayward Water Utility,2340,Chloroform,3.73,0.4,0,ppb,9.325
WI,Hayward,54517.0,Hayward Water Utility,2340,Dibromoacetic acid,0.362,0.04,0,ppb,9.049999999999999
WI,Hayward,54517.0,Hayward Water Utility,2340,Dibromochloromethane,0.967,0.1,0,ppb,9.67
WI,Hayward,54517.0,Hayward Water Utility,2340,Dichloroacetic acid,1.4,0.2,0,ppb,6.999999999999999
WI,Hayward,54517.0,Hayward Water Utility,2340,Haloacetic acids (HAA5)†,2.91,0.1,60,ppb,29.1
WI,Hayward,54517.0,Hayward Water Utility,2340,Nitrate,0.387,0.14,10,ppm,2.7642857142857142
WI,Hayward,54517.0,Hayward Water Utility,2340,Nitrate and nitrite,0.343,0.14,10,ppm,2.45
WI,Hayward,54517.0,Hayward Water Utility,2340,Radium combined (-226 &amp; -228),2.39,0.05,5,pCi/L,47.8
WI,Hayward,54517.0,Hayward Water Utility,2340,Total trihalomethanes (TTHMs)†,8.0,0.15,80,ppb,53.333333333333336
WI,Hayward,54517.0,Hayward Water Utility,2340,Trichloroacetic acid,1.1,0.1,0,ppb,11.0
WI,Hayward,54517.0,Hayward Water Utility,2340,Barium,48.8,700.0,2000,ppb,0.06971428571428571
WI,Hayward,54517.0,Hayward Water Utility,2340,Bromoform,0.203,0.5,0,ppb,0.406
WI,Hayward,54517.0,Hayward Water Utility,2340,Manganese,73.7,100.0,0,ppb,0.737
WI,Hayward,54517.0,Hayward Water Utility,2340,Monobromoacetic acid,0.0533,25.0,0,ppb,0.002132
WI,Hayward,54517.0,Hayward Water Utility,2340,Toluene,0.0767,150.0,1000,ppb,0.0005113333333333334
WI,Hayward,54517.0,Luedtkes Mobile Home Park,50,Arsenic,0.9,0.004,10,ppb,225.0
WI,Hayward,54517.0,Luedtkes Mobile Home Park,50,Radium combined (-226 &amp; -228),1.5,0.05,5,pCi/L,30.0
WI,Hayward,54517.0,Luedtkes Mobile Home Park,50,Barium,38.5,700.0,2000,ppb,0.055
WI,Hayward,54517.0,Luedtkes Mobile Home Park,50,Manganese,24.0,100.0,0,ppb,0.24
WI,Hayward,54517.0,Luedtkes Mobile Home Park,50,Nitrate,0.0945,0.14,10,ppm,0.6749999999999999
WI,Hayward,54517.0,Luedtkes Mobile Home Park,50,Nitrate and nitrite,0.14,0.14,10,ppm,1.0
WI,Radisson,54517.0,Radisson Waterworks,241,Radium combined (-226 &amp; -228),0.38,0.05,5,pCi/L,7.6
WI,Radisson,54517.0,Radisson Waterworks,241,Radon,336.0,1.5,0,pCi/L,224.0
WI,Radisson,54517.0,Radisson Waterworks,241,Barium,28.5,700.0,2000,ppb,0.04071428571428572
WI,Radisson,54517.0,Radisson Waterworks,241,Manganese,21.0,100.0,0,ppb,0.21
WI,Radisson,54517.0,Radisson Waterworks,241,Nitrate,0.196,0.14,10,ppm,1.4
WI,Radisson,54517.0,Radisson Waterworks,241,Nitrate and nitrite,0.087,0.14,10,ppm,0.6214285714285713
WI,Radisson,54517.0,Radisson Waterworks,241,Uranium,0.08,0.43,20,pCi/L,0.18604651162790697
WI,Hayward,54517.0,S & J Wild River Mobile Home Park,90,Radium combined (-226 &amp; -228),1.1,0.05,5,pCi/L,22.0
WI,Hayward,54517.0,S & J Wild River Mobile Home Park,90,Barium,15.0,700.0,2000,ppb,0.02142857142857143
WI,Hayward,54517.0,S & J Wild River Mobile Home Park,90,Manganese,56.0,100.0,0,ppb,0.56
WI,Hayward,54517.0,S & J Wild River Mobile Home Park,90,Nitrate,0.0562,0.14,10,ppm,0.4014285714285714
WI,Winter,54517.0,Winter Waterworks,344,Arsenic,0.375,0.004,10,ppb,93.75
WI,Winter,54517.0,Winter Waterworks,344,Bromodichloromethane,0.269,0.06,0,ppb,4.483333333333333
WI,Winter,54517.0,Winter Waterworks,344,Dibromoacetic acid,0.25,0.04,0,ppb,6.25
WI,Winter,54517.0,Winter Waterworks,344,Dibromochloromethane,0.353,0.1,0,ppb,3.53
WI,Winter,54517.0,Winter Waterworks,344,Haloacetic acids (HAA5)†,1.43,0.1,60,ppb,14.299999999999999
WI,Winter,54517.0,Winter Waterworks,344,Nitrate,1.23,0.14,10,ppm,8.785714285714285
WI,Winter,54517.0,Winter Waterworks,344,Nitrate and nitrite,1.0,0.14,10,ppm,7.142857142857142
WI,Winter,54517.0,Winter Waterworks,344,Radium combined (-226 &amp; -228),0.48,0.05,5,pCi/L,9.6
WI,Winter,54517.0,Winter Waterworks,344,Total trihalomethanes (TTHMs)†,1.01,0.15,80,ppb,6.733333333333333
WI,Winter,54517.0,Winter Waterworks,344,Barium,11.6,700.0,2000,ppb,0.01657142857142857
WI,Winter,54517.0,Winter Waterworks,344,Bromoform,0.162,0.5,0,ppb,0.324
WI,Winter,54517.0,Winter Waterworks,344,Chloroform,0.224,0.4,0,ppb,0.5599999999999999
WI,Winter,54517.0,Winter Waterworks,344,Manganese,52.4,100.0,0,ppb,0.524
WI,Winter,54517.0,Winter Waterworks,344,Mercury (inorganic),0.1,1.2,2,ppb,0.08333333333333334
WI,Winter,54517.0,Winter Waterworks,344,Monochloroacetic acid,1.06,53.0,0,ppb,0.02
WI,Winter,54517.0,Winter Waterworks,344,Selenium,0.075,30.0,50,ppb,0.0025
WI,Winter,54517.0,Winter Waterworks,344,Thallium,0.025,0.1,2,ppb,0.25
WI,Winter,54517.0,Winter Waterworks,344,Trichloroacetic acid,0.118,0.1,0,ppb,1.18
WI,Winter,54517.0,Winter Waterworks,344,Uranium,0.21,0.43,20,pCi/L,0.4883720930232558
WI,Hawkins,54526.0,Hawkins Waterworks,333,Arsenic,0.65,0.004,10,ppb,162.5
WI,Hawkins,54526.0,Hawkins Waterworks,333,Bromodichloromethane,0.606,0.06,0,ppb,10.1
WI,Hawkins,54526.0,Hawkins Waterworks,333,Chloroform,2.27,0.4,0,ppb,5.675
WI,Hawkins,54526.0,Hawkins Waterworks,333,Dibromochloromethane,0.305,0.1,0,ppb,3.05
WI,Hawkins,54526.0,Hawkins Waterworks,333,Radium combined (-226 &amp; -228),1.43,0.05,5,pCi/L,28.599999999999998
WI,Hawkins,54526.0,Hawkins Waterworks,333,Total trihalomethanes (TTHMs)†,4.33,0.15,80,ppb,28.866666666666667
WI,Hawkins,54526.0,Hawkins Waterworks,333,Barium,32.0,700.0,2000,ppb,0.045714285714285714
WI,Hawkins,54526.0,Hawkins Waterworks,333,Manganese,159.0,100.0,0,ppb,1.59
WI,Hawkins,54526.0,Hawkins Waterworks,333,Nitrate,0.0374,0.14,10,ppm,0.2671428571428571
WI,Hawkins,54526.0,Hawkins Waterworks,333,Nitrate and nitrite,0.042,0.14,10,ppm,0.3
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Arsenic,0.56,0.004,10,ppb,140.0
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Bromodichloromethane,5.4,0.06,0,ppb,90.00000000000001
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Chloroform,5.2,0.4,0,ppb,13.0
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Dibromochloromethane,3.8,0.1,0,ppb,37.99999999999999
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Nitrate,0.779,0.14,10,ppm,5.564285714285714
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Nitrate and nitrite,0.63,0.14,10,ppm,4.5
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Radium combined (-226 &amp; -228),1.29,0.05,5,pCi/L,25.8
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,12-Dichloroethane,0.0132,0.4,5,ppb,0.032999999999999995
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Barium,33.4,700.0,2000,ppb,0.04771428571428571
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Bromoform,0.37,0.5,0,ppb,0.74
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Manganese,13.5,100.0,0,ppb,0.135
WI,Ladysmith,54526.0,Ladysmith Waterworks,3184,Trichloroethylene,0.01,0.4,5,ppb,0.024999999999999998
WI,Sheldon,54526.0,Sheldon Water Utility,265,Manganese,210.0,100.0,0,ppb,2.1
WI,Sheldon,54526.0,Sheldon Water Utility,265,Nitrate,4.58,0.14,10,ppm,32.71428571428571
WI,Sheldon,54526.0,Sheldon Water Utility,265,Nitrate and nitrite,3.63,0.14,10,ppm,25.928571428571427
WI,Sheldon,54526.0,Sheldon Water Utility,265,Radium combined (-226 &amp; -228),1.85,0.05,5,pCi/L,37.0
WI,Sheldon,54526.0,Sheldon Water Utility,265,Barium,17.8,700.0,2000,ppb,0.02542857142857143
WI,Sheldon,54526.0,Sheldon Water Utility,265,Di(2-ethylhexyl) phthalate,0.79,3.0,6,ppb,0.26333333333333336
WI,Tony,54526.0,Tony Waterworks,105,Arsenic,0.435,0.004,10,ppb,108.75
WI,Tony,54526.0,Tony Waterworks,105,Nitrate,0.675,0.14,10,ppm,4.821428571428571
WI,Tony,54526.0,Tony Waterworks,105,Nitrate and nitrite,0.775,0.14,10,ppm,5.535714285714286
WI,Tony,54526.0,Tony Waterworks,105,Radium combined (-226 &amp; -228),1.45,0.05,5,pCi/L,28.999999999999996
WI,Tony,54526.0,Tony Waterworks,105,Barium,30.5,700.0,2000,ppb,0.04357142857142857
WI,Tony,54526.0,Tony Waterworks,105,Manganese,51.0,100.0,0,ppb,0.51
WI,Bessemer,54540.0,Bessemer,1553,Bromodichloromethane,1.7,0.06,0,ppb,28.333333333333332
WI,Bessemer,54540.0,Bessemer,1553,Bromoform,1.1,0.5,0,ppb,2.2
WI,Bessemer,54540.0,Bessemer,1553,Chloroform,1.0,0.4,0,ppb,2.5
WI,Bessemer,54540.0,Bessemer,1553,Dibromochloromethane,2.1,0.1,0,ppb,21.0
WI,Bessemer,54540.0,Bessemer,1553,Haloacetic acids (HAA5)†,0.76,0.1,60,ppb,7.6
WI,Bessemer,54540.0,Bessemer,1553,Total trihalomethanes (TTHMs)†,3.36,0.15,80,ppb,22.4
WI,Bessemer,54540.0,Bessemer,1553,Barium,110.0,700.0,2000,ppb,0.15714285714285714
WI,Bessemer,54540.0,Bessemer,1553,Radium combined (-226 &amp; -228),0.06,0.05,5,pCi/L,1.2
WI,Portland,54540.0,Bessemer Township,551,Bromochloroacetic acid*,2.0,0.02,0,ppb,100.0
WI,Portland,54540.0,Bessemer Township,551,Bromodichloromethane,2.69,0.06,0,ppb,44.833333333333336
WI,Portland,54540.0,Bessemer Township,551,Bromoform,4.38,0.5,0,ppb,8.76
WI,Portland,54540.0,Bessemer Township,551,Dibromoacetic acid,1.9,0.04,0,ppb,47.5
WI,Portland,54540.0,Bessemer Township,551,Dibromochloromethane,5.32,0.1,0,ppb,53.2
WI,Portland,54540.0,Bessemer Township,551,Haloacetic acids (HAA5)†,1.88,0.1,60,ppb,18.799999999999997
WI,Portland,54540.0,Bessemer Township,551,Total trihalomethanes (TTHMs)†,12.9,0.15,80,ppb,86.0
WI,Portland,54540.0,Bessemer Township,551,Chloroform,0.77,0.4,0,ppb,1.925
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Bromochloroacetic acid,2.0,0.02,0,ppb,100.0
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Bromodichloromethane,3.9,0.06,0,ppb,65.0
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Bromoform,5.0,0.5,0,ppb,10.0
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Chloroform,1.4,0.4,0,ppb,3.4999999999999996
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Dibromoacetic acid,3.0,0.04,0,ppb,75.0
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Dibromochloromethane,7.5,0.1,0,ppb,75.0
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Haloacetic acids (HAA5)†,1.67,0.1,60,ppb,16.7
WI,Ramsay,54540.0,Gogebic Range Water Authority,177,Total trihalomethanes (TTHMs)†,20.4,0.15,80,ppb,136.0
WI,Watersmeet,54540.0,Watersmeet Township,575,Nitrate,0.425,0.14,10,ppm,3.035714285714285
WI,Watersmeet,54540.0,Watersmeet Township,575,Radium combined (-226 &amp; -228),0.75,0.05,5,pCi/L,15.0
WI,Watersmeet,54540.0,Watersmeet Township,575,Styrene,0.183,0.5,100,ppb,0.366
WI,La Crosse,54601.0,Bluffview Commons,57,Arsenic,0.2,0.004,10,ppb,50.0
WI,La Crosse,54601.0,Bluffview Commons,57,Nitrate,0.441,0.14,10,ppm,3.15
WI,La Crosse,54601.0,Bluffview Commons,57,Radium combined (-226 &amp; -228),1.13,0.05,5,pCi/L,22.599999999999998
WI,La Crosse,54601.0,Bluffview Commons,57,Barium,36.2,700.0,2000,ppb,0.05171428571428572
WI,La Crosse,54601.0,Bluffview Commons,57,Manganese,72.4,100.0,0,ppb,0.7240000000000001
WI,La Crosse,54601.0,Bluffview Commons,57,Mercury (inorganic),0.1,1.2,2,ppb,0.08333333333333334
WI,La Crosse,54601.0,Bluffview Commons,57,Nitrate and nitrite,0.253,0.14,10,ppm,1.807142857142857
WI,La Crosse,54601.0,Bluffview Commons,57,Uranium,0.62,0.43,20,pCi/L,1.4418604651162792
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Arsenic,0.667,0.004,10,ppb,166.75
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Radium combined (-226 &amp; -228),2.59,0.05,5,pCi/L,51.8
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Barium,15.7,700.0,2000,ppb,0.022428571428571426
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Manganese,47.6,100.0,0,ppb,0.47600000000000003
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Mercury (inorganic),0.1,1.2,2,ppb,0.08333333333333334
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Nitrate,0.00208,0.14,10,ppm,0.014857142857142855
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Nitrate and nitrite,0.003,0.14,10,ppm,0.021428571428571425
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Selenium,0.1,30.0,50,ppb,0.0033333333333333335
WI,West Salem,54601.0,Bostwick Valley Mobile Home Park,240,Uranium,0.01,0.43,20,pCi/L,0.023255813953488372
WI,Eleva,54612.0,Eleva Waterworks,635,Dibromoacetic acid,0.0805,0.04,0,ppb,2.0125
WI,Eleva,54612.0,Eleva Waterworks,635,Haloacetic acids (HAA5)†,0.539,0.1,60,ppb,5.39
WI,Eleva,54612.0,Eleva Waterworks,635,Radium combined (-226 &amp; -228),1.13,0.05,5,pCi/L,22.599999999999998
WI,Eleva,54612.0,Eleva Waterworks,635,Total trihalomethanes (TTHMs)†,0.42,0.15,80,ppb,2.8
WI,Eleva,54612.0,Eleva Waterworks,635,Barium,1.47,700.0,2000,ppb,0.0021
WI,Eleva,54612.0,Eleva Waterworks,635,Bromodichloromethane,0.112,0.06,0,ppb,1.8666666666666667
WI,Eleva,54612.0,Eleva Waterworks,635,Chloroform,0.308,0.4,0,ppb,0.7699999999999999
WI,Eleva,54612.0,Eleva Waterworks,635,Dichloroacetic acid,0.0733,0.2,0,ppb,0.3665
WI,Eleva,54612.0,Eleva Waterworks,635,Manganese,154.0,100.0,0,ppb,1.54
WI,Eleva,54612.0,Eleva Waterworks,635,Monobromoacetic acid,0.18,25.0,0,ppb,0.0072
WI,Eleva,54612.0,Eleva Waterworks,635,Monochloroacetic acid,0.14,53.0,0,ppb,0.0026415094339622643
WI,Eleva,54612.0,Eleva Waterworks,635,Nitrate,0.00133,0.14,10,ppm,0.0095
WI,Eleva,54612.0,Eleva Waterworks,635,Nitrate and nitrite,0.004,0.14,10,ppm,0.02857142857142857
WI,Eleva,54612.0,Eleva Waterworks,635,Selenium,0.4,30.0,50,ppb,0.013333333333333334
WI,Eleva,54612.0,Eleva Waterworks,635,Trichloroacetic acid,0.0652,0.1,0,ppb,0.6519999999999999
WI,Ettrick,54612.0,Ettrick Waterworks,536,Arsenic,0.175,0.004,10,ppb,43.74999999999999
WI,Ettrick,54612.0,Ettrick Waterworks,536,Bromodichloromethane,2.9,0.06,0,ppb,48.333333333333336
WI,Ettrick,54612.0,Ettrick Waterworks,536,Chloroform,6.62,0.4,0,ppb,16.55
WI,Ettrick,54612.0,Ettrick Waterworks,536,Dibromoacetic acid,0.916,0.04,0,ppb,22.900000000000002
WI,Ettrick,54612.0,Ettrick Waterworks,536,Dibromochloromethane,0.697,0.1,0,ppb,6.969999999999999
WI,Ettrick,54612.0,Ettrick Waterworks,536,Dichloroacetic acid,1.16,0.2,0,ppb,5.799999999999999
WI,Ettrick,54612.0,Ettrick Waterworks,536,Haloacetic acids (HAA5)†,6.09,0.1,60,ppb,60.9
WI,Ettrick,54612.0,Ettrick Waterworks,536,Radium combined (-226 &amp; -228),1.91,0.05,5,pCi/L,38.199999999999996
WI,Ettrick,54612.0,Ettrick Waterworks,536,Total trihalomethanes (TTHMs)†,10.6,0.15,80,ppb,70.66666666666667
WI,Ettrick,54612.0,Ettrick Waterworks,536,Trichloroacetic acid,0.774,0.1,0,ppb,7.74
WI,Ettrick,54612.0,Ettrick Waterworks,536,Barium,5.81,700.0,2000,ppb,0.0083
WI,Ettrick,54612.0,Ettrick Waterworks,536,Bromoform,0.367,0.5,0,ppb,0.734
WI,Ettrick,54612.0,Ettrick Waterworks,536,Manganese,10.7,100.0,0,ppb,0.107
WI,Ettrick,54612.0,Ettrick Waterworks,536,Mercury (inorganic),0.025,1.2,2,ppb,0.020833333333333336
WI,Ettrick,54612.0,Ettrick Waterworks,536,Monochloroacetic acid,3.25,53.0,0,ppb,0.06132075471698113
WI,Ettrick,54612.0,Ettrick Waterworks,536,Nitrate,0.0404,0.14,10,ppm,0.28857142857142853
WI,Ettrick,54612.0,Ettrick Waterworks,536,Nitrate and nitrite,0.0625,0.14,10,ppm,0.4464285714285714
WI,Ettrick,54612.0,Ettrick Waterworks,536,Selenium,0.1,30.0,50,ppb,0.0033333333333333335
WI,Galesville,54612.0,Galesville Waterworks,1496,Arsenic,1.25,0.004,10,ppb,312.5
